Gene name,Mutated samples,Samples tested
CEP170B,98,2937
KIAA1217_ENST00000396446,98,2940
FLNB_ENST00000493452,98,3071
RGS12_ENST00000382788,98,2938
POT1_ENST00000393329,98,3379
CEMIP2,98,2938
SULF2_ENST00000467815,98,2938
TBC1D4_ENST00000377625,98,2938
KIRREL2_ENST00000262625,98,2937
UVSSA_ENST00000324803,98,2942
PLEKHA7_ENST00000531066,98,2939
TBC1D4_ENST00000431480,98,2938
ELAVL2,98,3035
CSF3R_ENST00000373106,98,5161
ZMYM3,98,2940
SULF1_ENST00000419716,98,2937
CELF4_ENST00000334919,98,2938
SUN1_ENST00000389574,98,2937
VPS41,98,2937
SULF1_ENST00000458141,98,2937
VWA3A,98,2937
RNF213_ENST00000319921,98,3278
POLA1,98,2938
SPTAN1_ENST00000630866,98,2938
SAMSN1_ENST00000647101,98,2942
OR9G1_ENST00000312153,98,2937
TBC1D4,98,2938
AHRR_ENST00000505113,98,2939
POLA1_ENST00000611764,98,2938
CCKBR_ENST00000525462,98,3121
KNG1,98,2938
LRP12_ENST00000424843,98,2937
CFAP65_ENST00000410037,98,2937
SULF2,98,2938
CSF3R_ENST00000361632,98,5161
SULF1_ENST00000402687,98,2937
HCRTR2_ENST00000370862,98,3072
NDE1,98,3071
STON1,98,3036
CSF3R_ENST00000331941,98,5161
TRPV6_ENST00000638686,98,2941
CSF3R_ENST00000373104,98,5161
SUN1_ENST00000452783,98,2937
ELAVL2_ENST00000380110,98,3035
GRIA4_ENST00000393125,98,2941
CYLC2_ENST00000487798,97,2938
TRPC3,97,2938
UGGT2,97,2938
EVPL,97,2937
FANCD2,97,3391
BBX_ENST00000416476,97,2938
LDB3_ENST00000623056,97,2937
NF2_ENST00000361452,97,6024
CLIP1_ENST00000361654,97,2948
ZNF43_ENST00000594012,97,2938
TNK2,97,3204
PCF11,97,2937
NF2_ENST00000403999,97,6024
MMP2,97,3177
BAIAP3_ENST00000426824,97,2937
NF2_ENST00000361166,97,6024
TRPM5_ENST00000528453,97,2937
BBX,97,2938
MARCH1_ENST00000274056,97,3078
NF2_ENST00000397789,97,6024
TCERG1L,97,2937
NUMA1_ENST00000351960,97,3044
GRXCR1,97,2939
NF2_ENST00000334961,97,6024
CES5A,97,2937
KNL1_ENST00000399668,97,3131
TRPM5_ENST00000533060,97,2937
KIF20B_ENST00000260753,97,2939
NRXN3_ENST00000428277,97,2938
GPR174,97,2940
MSH2,97,5825
LDB3,97,2937
GLG1_ENST00000447066,97,2938
LTN1_ENST00000361371,97,3072
TNK2_ENST00000333602,97,3204
PTPRR_ENST00000342084,97,2938
ADD2,97,2938
AMOT_ENST00000371962,97,3037
GLG1,97,2938
KNL1,97,3131
PAK3_ENST00000446737,97,3339
SUN1,97,2937
KIRREL2_ENST00000592409,97,2937
DNAH12_ENST00000351747,97,2938
BBX_ENST00000415149,97,2938
IBTK_ENST00000610980,97,2940
BAIAP3_ENST00000568887,97,2937
OR56A3,97,2937
CLIP1_ENST00000302528,97,2948
NUMA1_ENST00000358965,97,3044
DDX11,97,2940
SLC5A12,97,2937
TBC1D9,97,2948
CELF4_ENST00000361795,97,2938
PAX4_ENST00000338516,97,2938
SLC24A3,97,2937
SIDT1_ENST00000264852,97,2937
PDE3B_ENST00000455098,97,2938
GLG1_ENST00000422840,97,2938
PRB2,97,2938
PAX4_ENST00000378740,97,2938
TTC37,97,2938
AGXT2_ENST00000618015,97,2941
PCDHGA12_ENST00000613314,97,3035
SRRM4,97,2937
CELF4_ENST00000601019,97,2938
CYLC2,97,2938
UBQLN3,97,2937
EVPL_ENST00000301607,97,2937
NF2_ENST00000413209,97,6024
NUP155_ENST00000513532,97,2938
DDX11_ENST00000228264,97,2940
C10orf90,97,2937
BBX_ENST00000402543,97,2938
NDST3,97,2938
IBTK,97,2940
BRD4,97,5275
BAIAP3_ENST00000562208,97,2937
CLIP1,97,2948
OR5B12,97,2938
DDX11_ENST00000350437,97,2940
OR56A3_ENST00000641160,97,2937
TTC17,97,2938
NAALAD2_ENST00000525171,97,2940
ITGA7_ENST00000452168,97,2939
SERPINA9,97,2940
SLC24A3_ENST00000613834,97,2937
TANC2,97,2941
OR2T11_ENST00000625105,97,2937
NUMA1_ENST00000613205,97,3044
PAK3_ENST00000425146,97,3339
CPED1_ENST00000423795,97,2938
ZNF43_ENST00000598381,97,2938
TANC2_ENST00000389520,97,2941
SMPD4,97,2937
SUN1_ENST00000425407,97,2937
SON_ENST00000381679,97,2937
CFAP43,97,2937
SUN1_ENST00000405266,97,2937
MYO1E,97,2937
SERPINA9_ENST00000424550,97,2940
OR5B12_ENST00000302572,97,2938
DNAH12_ENST00000495027,97,2938
NF2_ENST00000403435,97,6024
EBF1_ENST00000622875,97,2938
CYLC2_ENST00000612124,97,2938
OR10AG1,97,2937
DCX_ENST00000496551,97,2942
NUMA1,97,3044
NF2_ENST00000361676,97,6024
CELF4_ENST00000603232,97,2938
ZNF43_ENST00000595461,97,2938
NRXN1_ENST00000626899,97,2940
HIP1_ENST00000616821,97,3076
CLIP1_ENST00000358808,97,2948
ZNF43,97,2938
OR10K1_ENST00000289451,97,2938
NF2_ENST00000353887,97,6024
PTH2R,97,3072
ANKIB1,97,3071
NRXN3_ENST00000281127,97,2938
KIF20B,97,2939
DENND5B,97,2937
AGXT2,97,2941
TRPC3_ENST00000264811,97,2938
TNKS1BP1,96,2937
MAGEA4_ENST00000393920,96,2939
SLC4A2_ENST00000413384,96,2940
CPB1_ENST00000282957,96,2937
ZNF107_ENST00000423627,96,2940
IBTK_ENST00000510291,96,2940
KRT2,96,2937
MAGEA4,96,2939
UBE4B_ENST00000253251,96,2938
GIGYF2_ENST00000409547,96,2937
SMPD4_ENST00000431183,96,2937
CPNE4,96,2938
SLC22A12_ENST00000377572,96,2937
PROM2,96,2948
SEC16A_ENST00000371706,96,2937
AXIN2_ENST00000618960,96,5326
DDX11_ENST00000542838,96,2940
TNKS1BP1_ENST00000358252,96,2937
INPPL1_ENST00000538751,96,3072
PROM2_ENST00000403131,96,2948
PAK3_ENST00000519681,96,3339
ITGA11_ENST00000423218,96,2938
CNST,96,2937
PNPLA6_ENST00000450331,96,2943
UBE4B,96,2938
SEC16A_ENST00000431893,96,2937
CCDC73,96,2938
PCDHGA5_ENST00000611914,96,3035
ZNF534_ENST00000301085,96,2937
ZNF711_ENST00000373165,96,2940
MAGEA4_ENST00000393921,96,2939
LDB3_ENST00000263066,96,2937
P2RY8,96,3122
OR56A3_ENST00000329564,96,2937
OR4K1,96,2937
CCDC33,96,2938
ARMC3_ENST00000409983,96,2937
IFT172,96,2937
PNPLA6,96,2943
CLIP1_ENST00000537178,96,2948
ETV1,96,5239
OR5I1,96,2939
OR4K1_ENST00000641172,96,2937
NUP153,96,3072
CPNE4_ENST00000502818,96,2938
MAGEA4_ENST00000276344,96,2939
CEP152,96,2937
FBXO11_ENST00000405808,96,3109
R3HDM1_ENST00000628915,96,2937
MAGEA4_ENST00000370335,96,2939
SLC4A2,96,2941
NUMA1_ENST00000620566,96,3044
SEMA6A_ENST00000510263,96,2937
PAK3,96,3339
TEK_ENST00000406359,96,3279
LLGL2,96,2938
ZNF107_ENST00000395391,96,2940
R3HDM1_ENST00000264160,96,2937
MAGEA4_ENST00000370340,96,2939
ARHGEF17,96,2938
SLC22A2,96,2984
DOCK9_ENST00000448493,96,2937
SOGA1,96,2937
BAIAP3_ENST00000421665,96,2937
AKAP13_ENST00000560579,96,2950
SIDT1,96,2937
SLC22A12_ENST00000473690,96,2937
PROM2_ENST00000317668,96,2948
CFAP61_ENST00000377306,96,2939
PSG6_ENST00000402603,96,2938
PAK3_ENST00000372010,96,3339
LLGL2_ENST00000167462,96,2938
AXIN2_ENST00000611991,96,5326
MAGEE1,96,2938
RXFP1_ENST00000448688,96,2937
LDB3_ENST00000361373,96,2937
PNPLA6_ENST00000545201,96,2943
CYP4F22,96,2940
PMS2,96,5316
ARHGEF10L,96,2938
CEP152_ENST00000399334,96,2937
FGF14,96,3071
TEK_ENST00000519097,96,3279
AKAP13_ENST00000394510,96,2950
GIGYF2_ENST00000373563,96,2937
RXFP1_ENST00000470033,96,2937
CDH1_ENST00000621016,96,6235
GIGYF2_ENST00000409480,96,2937
PAK3_ENST00000417227,96,3339
GIGYF2,96,2937
PSG6_ENST00000187910,96,2938
ZNF711,96,2940
CYP26B1,96,2938
RXFP1_ENST00000307765,96,2937
RXFP1_ENST00000613319,96,2937
ZPLD1_ENST00000491959,96,2937
INPPL1,96,3072
SLC22A12_ENST00000377567,96,2937
TGFBR2_ENST00000295754,96,5620
SEMA6A,96,2937
R3HDM1_ENST00000410054,96,2937
CPNE4_ENST00000511604,96,2938
CARD6_ENST00000381677,96,2939
CYP26B1_ENST00000546307,96,2938
ADD2_ENST00000407644,96,2938
NUMA1_ENST00000616538,96,3044
CPNE4_ENST00000512332,96,2938
TEK,96,3279
RXFP1,96,2937
DIP2B,96,2938
INPPL1_ENST00000541756,96,3072
GLB1L3,96,2937
PAK3_ENST00000262836,96,3339
GIGYF2_ENST00000409196,96,2937
TAF2,96,2959
PAK3_ENST00000372007,96,3339
CDH1_ENST00000611625,96,6235
IBTK_ENST00000503631,96,2940
ADGRF4_ENST00000371220,96,2938
GIGYF2_ENST00000629305,96,2937
NRXN1_ENST00000405581,96,2940
RXFP1_ENST00000343542,96,2937
OR4C12,96,2938
PNPLA6_ENST00000221249,96,2943
OR4K1_ENST00000285600,96,2937
ARMC3,96,2937
R3HDM1,96,2937
MECOM_ENST00000460814,96,3634
SLC22A12,96,2937
CPNE4_ENST00000429747,96,2938
TEK_ENST00000615002,96,3279
TINAG,96,2937
ARHGAP32_ENST00000392657,96,2939
SLC26A3,96,2938
SYNE1_ENST00000354674,96,3072
UHRF1BP1L_ENST00000545232,96,2938
R3HDM1_ENST00000409478,96,2937
VPS41_ENST00000395969,96,2937
FAM208B,96,2939
IL4R_ENST00000543915,96,2939
ZNF43_ENST00000354959,96,2938
IL4R,96,2939
SLC9B1_ENST00000394789,96,2937
NRXN1_ENST00000637511,96,2940
GALNT9,96,2937
CDH1,96,6235
ARMC3_ENST00000376528,96,2937
NRXN3_ENST00000557594,96,2938
ASPH_ENST00000541428,96,2937
GPR174_ENST00000276077,96,2940
NUP153_ENST00000613258,96,3072
RASGRP3,95,3072
C10orf90_ENST00000356858,95,2937
SGCD,95,2937
PDE11A_ENST00000409504,95,2938
KDM3B,95,2939
IGF2BP1,95,2938
TCF20_ENST00000335626,95,2939
DLC1_ENST00000520226,95,2938
TCF20,95,2939
CTCFL_ENST00000539382,95,2939
MAGEA11_ENST00000333104,95,2938
EPHB2,95,3280
NNT,95,2937
PRDM2_ENST00000503842,95,2937
WDR62,95,2938
SYNPO2_ENST00000434046,95,2937
ATXN1,95,2938
VAV1_ENST00000304076,95,3260
AKNA_ENST00000374075,95,2938
ANKRD36_ENST00000620383,95,2938
AXIN2_ENST00000375702,95,5326
ELP1_ENST00000537196,95,2938
CBLB_ENST00000405772,95,3753
CLTCL1,95,2961
CTCFL_ENST00000608903,95,2939
CES5A_ENST00000541580,95,2937
CDHR3,95,2937
GAS7_ENST00000437099,95,3072
RNF43,95,5257
ESPL1_ENST00000552462,95,2940
ITGA7_ENST00000347027,95,2939
ZNF285_ENST00000614994,95,3037
PAK3_ENST00000518291,95,3339
FAM208B_ENST00000645567,95,2939
CLIP2_ENST00000361545,95,2938
SYNPO2_ENST00000429713,95,2937
MTOR_ENST00000376838,95,5943
ETV1_ENST00000405218,95,5239
PAK3_ENST00000620137,95,3339
PRDM2_ENST00000505823,95,2937
ADAMTSL1_ENST00000276935,95,2938
CHD3,95,2938
ETV1_ENST00000242066,95,5239
RUNX1,95,5888
CES5A_ENST00000518005,95,2937
CTCFL_ENST00000422869,95,2939
ATXN1_ENST00000436367,95,2938
U2AF1,95,5317
PALLD,95,2938
ITGA11,95,2938
CRYBG2,95,2945
GABRG2_ENST00000640574,95,2938
WDR62_ENST00000270301,95,2938
SLC22A12_ENST00000336464,95,2937
CTCFL_ENST00000432255,95,2939
TSNARE1,95,2937
RASGRP3_ENST00000402538,95,3072
ESPL1,95,2940
VPS50_ENST00000544910,95,2937
TOX2,95,2937
U2AF1_ENST00000398137,95,5317
ITGA7,95,2939
GAS7_ENST00000585266,95,3072
ACSM1_ENST00000520010,95,2938
CBLB_ENST00000403724,95,3753
TSNARE1_ENST00000307180,95,2937
ZNF285,95,3037
CLIP2,95,2938
GRIA4_ENST00000428631,95,2941
XPNPEP2,95,2942
FAM13C_ENST00000468840,95,2937
ITGA7_ENST00000555728,95,2939
PMS1_ENST00000639501,95,5308
ETV1_ENST00000405192,95,5239
DPF3_ENST00000556509,95,2937
TRPV4_ENST00000261740,95,2937
ZNF285_ENST00000544719,95,3037
VAV1_ENST00000596764,95,3260
CTCFL_ENST00000608425,95,2939
NHS_ENST00000615422,95,2939
CLTCL1_ENST00000621271,95,2961
NNT_ENST00000512996,95,2937
TBC1D1,95,2937
ITGA7_ENST00000257879,95,2939
CORO7-PAM16,95,2937
ADD2_ENST00000355733,95,2938
ZNF711_ENST00000276123,95,2940
NNT_ENST00000344920,95,2937
TBC1D1_ENST00000508802,95,2937
VPS50,95,2937
ELP1,95,2938
U2AF1_ENST00000380276,95,5317
GLP1R,95,3077
ARHGAP32_ENST00000527272,95,2939
PYGL_ENST00000532462,94,2940
ABR,94,2937
LHFPL3,94,2937
SYT4_ENST00000590752,94,2938
ACSL6_ENST00000379246,94,2938
BTAF1,94,2938
GFRA1_ENST00000369236,94,2937
VAV1,94,3260
ATP13A2_ENST00000341676,94,2939
GFRA1_ENST00000439649,94,2937
BBS9_ENST00000350941,94,2938
RXFP2,94,2939
CCDC7_ENST00000639629,94,2937
ARHGEF10L_ENST00000375415,94,2938
HOXB3_ENST00000472863,94,2938
FZD10_ENST00000539839,94,3073
LHFPL3_ENST00000401970,94,2937
VPS13B_ENST00000355155,94,2948
DRD2,94,2938
ATP13A2,94,2939
NUP155_ENST00000381843,94,2938
EYA2_ENST00000497062,94,3071
ARAP1_ENST00000393605,94,2937
KNG1_ENST00000447445,94,2938
CDK15,94,3146
CCDC170,94,2938
FAM135A,94,2937
SOS1,94,3491
PAX4,94,2938
DENND1A,94,2937
BBS9,94,2938
C2orf78,94,2938
RGS3,94,2940
NPR1,94,2958
PALD1,94,2937
PCDHB15,94,3036
ACKR1_ENST00000537147,94,3073
RTEL1,94,2938
ACSL6_ENST00000357096,94,2938
SERPINA9_ENST00000448305,94,2940
NUP153_ENST00000262077,94,3072
EYA2_ENST00000611592,94,3071
OR5T1_ENST00000641368,94,2937
PPARGC1A_ENST00000613098,94,2942
GPR50,94,2940
EYA2_ENST00000357410,94,3071
MAP3K9_ENST00000554752,94,3145
HDX,94,2939
EYA2,94,3071
STXBP5_ENST00000367481,94,2939
RTEL1_ENST00000318100,94,2938
SV2A,94,2943
NSUN2_ENST00000506139,94,2937
OR4K15,94,2938
TRPV4,94,2937
SH3TC2_ENST00000512049,94,2937
DHX57,94,2939
ACKR1_ENST00000368122,94,3073
SOS1_ENST00000402219,94,3491
CDK15_ENST00000260967,94,3146
FAM135A_ENST00000505769,94,2937
RXFP2_ENST00000380314,94,2939
OR4K15_ENST00000641512,94,2938
MAP3K9,94,3145
PAX4_ENST00000463946,94,2938
ROCK1,94,3145
OR5T1,94,2937
GIMAP8,94,2939
ZNF534_ENST00000432303,94,2937
AC092718.8,94,2939
DHX37,94,2939
ZBTB20,94,2937
PDE4B_ENST00000423207,94,2937
ATP5MF-PTCD1,94,2937
CDHR3_ENST00000478080,94,2937
ZNF462_ENST00000441147,94,2939
ZNF534_ENST00000617900,94,2937
TBC1D1_ENST00000615497,94,2937
ZNF578,94,2937
HCN1_ENST00000634658,94,2943
KIF27,94,3071
CFHR5,94,2937
RASGRP3_ENST00000407811,94,3072
DUOX2_ENST00000389039,94,2939
HOXB3_ENST00000460160,94,2938
SOS1_ENST00000395038,94,3491
ATP13A2_ENST00000452699,94,2939
IL4R_ENST00000170630,94,2939
SOS2_ENST00000543680,94,3260
FZD10,94,3073
EIF4G1_ENST00000434061,94,3129
HDX_ENST00000373177,94,2939
EIF4G1_ENST00000441154,94,3129
SERPINA3_ENST00000393078,94,2938
PIK3R4,94,3280
GFRA1,94,2937
KIF27_ENST00000334204,94,3071
DUOX2,94,2939
MCF2L_ENST00000375597,94,2938
KIF27_ENST00000413982,94,3071
PSG1_ENST00000595124,94,2937
CDK15_ENST00000410091,94,3146
HDX_ENST00000506585,94,2939
ABR_ENST00000544583,94,2937
NDE1_ENST00000396354,94,3071
LRRC7_ENST00000370958,94,3043
BBS9_ENST00000396127,94,2938
NSUN2,94,2937
SH3TC2,94,2937
HOXB3_ENST00000489475,94,2938
HOXB3_ENST00000498678,94,2938
PRDM2_ENST00000311066,94,2937
PSG1_ENST00000595356,94,2937
SERPINA9_ENST00000298845,94,2940
RTEL1_ENST00000508582,94,2938
CLEC16A,94,2938
SERPINA3,94,2938
ATRN_ENST00000446916,94,2937
SERPINA3_ENST00000393080,94,2938
SOS2,94,3260
RTEL1_ENST00000370018,94,2938
PSG1_ENST00000436291,94,2937
MAP3K9_ENST00000381250,94,3145
SLC6A2_ENST00000567238,94,3071
CARD6,94,2939
DRD2_ENST00000346454,94,2938
RGS3_ENST00000350696,94,2940
PSG1_ENST00000403380,94,2937
FAM135A_ENST00000457062,94,2937
CLIP1_ENST00000540338,94,2948
BBS9_ENST00000355070,94,2938
EVC,94,2938
COL4A5_ENST00000483338,94,2939
EPB41L2_ENST00000628542,93,2937
TRPC3_ENST00000513531,93,2938
PSG1_ENST00000244296,93,2937
PMS2_ENST00000642292,93,5316
MYOM1_ENST00000400569,93,2938
IL21R_ENST00000564089,93,3177
MTHFD1L_ENST00000367321,93,2938
ACSL6_ENST00000379255,93,2938
TOX2_ENST00000372999,93,2937
BRWD1_ENST00000380800,93,2938
PMS2_ENST00000441476,93,5316
TAOK2_ENST00000279394,93,3146
KCNQ1,93,3117
ACSL6_ENST00000296869,93,2938
EPB41L2_ENST00000525271,93,2937
PASK_ENST00000403638,93,3145
EPB41L2_ENST00000530481,93,2937
PKP4,93,2937
ZFYVE28,93,2940
PNPLA6_ENST00000600737,93,2943
TRPV4_ENST00000536838,93,2937
CES5A_ENST00000290567,93,2937
EPB41L2_ENST00000368128,93,2937
U2AF1_ENST00000459639,93,5317
PLCB3,93,2939
DLEC1,93,2937
MSR1_ENST00000350896,93,2937
ZRANB3_ENST00000401392,93,3076
LMO7_ENST00000341547,93,3071
ZFYVE28_ENST00000511071,93,2940
STPG2,93,2938
ZRANB3,93,3076
ST8SIA3,93,2938
MAGI3_ENST00000369615,93,3071
EPB41L2_ENST00000445890,93,2937
UNC93A,93,2938
GAS7_ENST00000542249,93,3072
LIPA_ENST00000371837,93,2938
EMILIN2,93,2937
MAPT_ENST00000351559,93,2938
AGBL4_ENST00000371838,93,2937
GTF2IRD1,93,2938
AOC1_ENST00000493429,93,2938
EPB41L2_ENST00000392427,93,2937
ADAM32_ENST00000519315,93,2938
MSR1,93,2937
MAPT,93,2938
GAS7_ENST00000396115,93,3072
OR2T10,93,2937
TRPV4_ENST00000541794,93,2937
ACSL6,93,2938
PCDH11Y_ENST00000622698,93,3036
CDC42BPG,93,3145
SMPD4_ENST00000351288,93,2937
MSH2_ENST00000543555,93,5825
MAPT_ENST00000340799,93,2938
SLC25A13_ENST00000265631,93,3165
MAGI3,93,3071
CES5A_ENST00000319165,93,2937
ITIH1,93,2937
ATP8B2,93,2943
SLC4A1,93,2939
CCDC63_ENST00000545036,93,2937
EDNRB_ENST00000646948,93,3074
PKP4_ENST00000389757,93,2937
SLC25A13,93,3165
MAPT_ENST00000535772,93,2938
PLCB3_ENST00000279230,93,2939
CCDC63,93,2937
BRWD1_ENST00000342449,93,2938
TRPV4_ENST00000537083,93,2937
LMO7_ENST00000357063,93,3071
TOX2_ENST00000358131,93,2937
FAM135A_ENST00000370479,93,2937
SLC4A2_ENST00000461735,93,2939
CELF2_ENST00000637215,93,2937
ADAM32_ENST00000437682,93,2938
HEATR5A,93,2943
CDH1_ENST00000612417,93,6235
MTRR_ENST00000440940,93,3123
FAM135A_ENST00000361499,93,2937
MAPT_ENST00000446361,93,2938
SLC12A2,93,2938
MTHFD1L,93,2938
EPB41L2_ENST00000527411,93,2937
INPP5D_ENST00000359570,93,2938
SLC4A2_ENST00000392826,93,2939
RNF43_ENST00000577716,93,5257
PIK3CB_ENST00000477593,93,5164
SLC12A2_ENST00000343225,93,2938
PKP4_ENST00000628904,93,2937
SPRY3,93,2938
CCDC146,93,2937
GTF2IRD1_ENST00000424337,93,2938
TGFBR2,93,5620
MAPT_ENST00000262410,93,2938
RNF43_ENST00000407977,93,5257
TRPV4_ENST00000544971,93,2937
GBF1,93,2937
ECPAS_ENST00000338205,93,2937
CCDC63_ENST00000552694,93,2937
ABCC2,93,2985
ZRANB3_ENST00000536680,93,3076
ADAMTS1,93,2938
URB1,93,2937
PLCB3_ENST00000325234,93,2939
TOX2_ENST00000423191,93,2937
PCDH11Y_ENST00000333703,93,3036
BBX_ENST00000406780,93,2938
ARAP3_ENST00000513878,93,2939
IL21R,93,3177
PTPN11,93,7329
LAMB1_ENST00000393560,93,2943
GAS7_ENST00000579158,93,3072
HSPA12A_ENST00000369209,93,2937
ITGBL1_ENST00000376162,93,2938
HEG1,93,2939
SP100_ENST00000409112,93,2949
ADAM32,93,2938
PKD1L2_ENST00000337114,93,2938
PMS2_ENST00000642456,93,5316
SLC4A1_ENST00000399246,93,2939
SOGA1_ENST00000279034,93,2937
INPP5D,93,2938
EPB41L2,93,2937
AOC1_ENST00000467291,93,2938
CELF2_ENST00000636488,93,2937
PLEKHA7,92,2939
OPA1_ENST00000646793,92,2937
PTPN5,92,2942
NCAPG2_ENST00000409423,92,2938
ZNF518B,92,2937
MYO6_ENST00000369985,92,2939
OPA1_ENST00000643329,92,2937
OPA1_ENST00000392437,92,2937
LIG1_ENST00000613670,92,3073
CAMSAP1,92,2937
SLC26A4_ENST00000644269,92,2938
PLCB2_ENST00000456256,92,2938
CHD4_ENST00000645645,92,3105
ZMIZ1,92,2940
CHD4_ENST00000645022,92,3105
DPP4,92,2937
ITPKB,92,2943
KCNA1,92,2938
DLGAP1_ENST00000515196,92,2938
HERC3,92,3073
OR2A5_ENST00000408906,92,2939
ANKRD12,92,2938
RGSL1,92,2938
DRC7_ENST00000394337,92,2937
HK3,92,2940
NEU4_ENST00000405370,92,2937
IRS2,92,5042
EYA1_ENST00000643681,92,2945
AC004080.3,92,2939
DOP1A_ENST00000369739,92,2938
CHD4_ENST00000357008,92,3105
LIG1_ENST00000536218,92,3073
PTPN5_ENST00000396170,92,2942
NEU4,92,2937
SLC26A5_ENST00000339444,92,2939
LIMCH1_ENST00000513024,92,2938
PIK3CB,92,5164
OR4C13,92,2938
OR4K13,92,2937
EYA1_ENST00000644229,92,2945
MAP4K4,92,3148
DLGAP1_ENST00000400149,92,2938
CHD4_ENST00000544484,92,3105
OR6N2_ENST00000339258,92,2937
RGS6_ENST00000434263,92,2938
STXBP5,92,2939
CDH17_ENST00000450165,92,2938
CHD4_ENST00000645005,92,3105
FGFR2_ENST00000478859,92,8786
MGAT4C,92,2937
EGF_ENST00000509793,92,3071
GLB1L2_ENST00000339772,92,2937
CFAP58,92,2937
MAP4K1_ENST00000586296,92,3280
TLR8_ENST00000218032,92,3073
EPHA4,92,3279
SLC28A1_ENST00000286749,92,2959
OPA1_ENST00000361715,92,2937
CDH17,92,2938
STXBP5_ENST00000367480,92,2939
MAG_ENST00000361922,92,3072
RAP1GAP2,92,2937
DOK6,92,2938
DLGAP1_ENST00000400155,92,2938
ZNF496,92,2937
PLXNB1_ENST00000296440,92,2943
LIMCH1_ENST00000512946,92,2938
SLC26A5_ENST00000393735,92,2939
MGAT5,92,2944
HERC3_ENST00000264345,92,3073
RPS6KA2_ENST00000265678,92,3340
NEU4_ENST00000404257,92,2937
UGT2B28_ENST00000511240,92,2937
CCDC150,92,2937
PCDHA13_ENST00000617769,92,3035
RHAG_ENST00000646272,92,2938
GNAS_ENST00000306120,92,8845
RUBCN_ENST00000273582,92,2938
OPA1,92,2937
PLCB2_ENST00000557821,92,2938
TNK2_ENST00000428187,92,3204
OPA1_ENST00000645553,92,2937
OR4K13_ENST00000641904,92,2937
ELAVL2_ENST00000380117,92,3035
EYA1_ENST00000645793,92,2945
LIMCH1_ENST00000508501,92,2938
PNLIPRP1_ENST00000534537,92,2938
OPA1_ENST00000361150,92,2937
PLXNB1_ENST00000456774,92,2939
NEU4_ENST00000391969,92,2937
RHAG_ENST00000229810,92,2938
SLC5A9_ENST00000438567,92,2938
GRM4_ENST00000374177,92,3071
MAG_ENST00000537831,92,3072
EPHB2_ENST00000374632,92,3280
GTF2IRD1_ENST00000265755,92,2938
MAG,92,3072
RAPGEF4_ENST00000409036,92,2939
CHD3_ENST00000330494,92,2938
SLC17A4_ENST00000439485,92,2938
SLC26A4,92,2938
PLXNB1,92,2939
RNF43_ENST00000583753,92,5257
OPA1_ENST00000361510,92,2937
EYA1_ENST00000644712,92,2945
FMN1,92,2937
SPAG9,92,3072
SCRIB_ENST00000320476,92,2949
MAGEC3_ENST00000409007,92,2940
SLC26A5_ENST00000356767,92,2939
EGF,92,3071
DLGAP1_ENST00000400150,92,2938
OPA1_ENST00000361828,92,2937
OPA1_ENST00000392438,92,2937
CRYBG1_ENST00000633556,92,2937
SLC28A1,92,2959
RAP1GAP2_ENST00000366401,92,2937
PSG2,92,2937
RHAG_ENST00000646939,92,2938
OR6N2,92,2937
PRODH2,92,2938
PLEKHA7_ENST00000532079,92,2939
LIMCH1_ENST00000512820,92,2938
NEU4_ENST00000407683,92,2937
DRC7_ENST00000336825,92,2937
DRC7,92,2937
PLCB2,92,2938
MAP4K4_ENST00000302217,92,3148
SLC34A2,92,4493
CHD4_ENST00000646806,92,3105
PLA2R1_ENST00000392771,92,2940
MAP4K1_ENST00000396857,92,3280
DOP1A_ENST00000349129,92,2938
SPAG9_ENST00000618113,92,3072
LIMCH1_ENST00000313860,92,2938
FGA_ENST00000622532,92,2940
MAP4K4_ENST00000413150,92,3148
SLC6A17,92,2937
MYO6,92,2939
ZFR2,92,2937
FGA_ENST00000403106,92,2940
PLA2G4A,92,3072
MAP4K4_ENST00000324219,92,3148
RAPGEF4,92,2939
LIG1_ENST00000427526,92,3073
CDH17_ENST00000441892,92,2938
RHAG_ENST00000618248,92,2938
FOXP1_ENST00000318789,92,4932
MAP4K1_ENST00000589130,92,3280
CFAP65_ENST00000441968,92,2937
UGT2B28,92,2937
DOP1A,92,2938
PTPN5_ENST00000396168,92,2942
MEGF6_ENST00000294599,92,2937
LIMCH1_ENST00000512632,92,2938
GLB1L2,92,2937
SCRIB,92,2949
PSG1,92,2937
CHD4,92,3105
CAMSAP1_ENST00000409386,92,2937
AGXT2_ENST00000510428,92,2941
FOXP1,92,4932
PNLIPRP1_ENST00000358834,92,2938
FAM13C_ENST00000435852,92,2937
SLC17A4,92,2938
CRB2_ENST00000359999,92,2938
ARAP2_ENST00000618163,92,2937
BCAS3_ENST00000588874,92,2937
MLLT10_ENST00000631589,92,3177
LIG1,92,3073
CHD4_ENST00000643335,92,3105
EYA1_ENST00000647540,92,2945
CCDC40_ENST00000374877,92,2937
PSG3,92,2937
CES5A_ENST00000520435,92,2937
MSR1_ENST00000445506,92,2937
AL449266.1,92,2937
GPM6A_ENST00000393658,92,2937
LGR6_ENST00000255432,92,2937
NCAPG2_ENST00000356309,92,2938
OR2A5,92,2939
SLC5A9,92,2938
MAP4K1,92,3280
MYO6_ENST00000369981,92,2939
PNLIPRP1,92,2938
CHD3_ENST00000358181,92,2938
